"text","text_en","cmp_code","eu_code"
"Powers to combat antisocial behaviour and shoplifting have been weakened, leaving our town centres exposed.",NA,"605.1",NA
"Our justice system has been allowed to grind to a halt.",NA,"605.1",NA
"This must change.",NA,"605.1",NA
"Labour will restore neighbourhood policing with thousands of extra officers,",NA,"605.1",NA
"and we will equip officers with the powers they need.",NA,"605.1",NA
"We will tackle the epidemic of serious violence, with a greater focus on prevention, including by holding those companies and executives cashing in on knife crime personally to account.",NA,"605.1",NA
"We will no longer tolerate the violence against women and girls that stains our society.",NA,"605.1",NA
"And we will reform the justice system to put the needs of victims first,",NA,"605.1",NA
"tackle the prisons crisis",NA,"605.1",NA
"and cut reoffending.",NA,"605.1",NA
"In short, Labour will stop the Conservative chaos and return law and order to our streets.",NA,"605.1",NA
"Visible neighbourhood policing",NA,"H",NA
"Visible neighbourhood policing was the cornerstone of the British consent-based model.",NA,"601.1",NA
"In too many areas it has been eroded, leaving the police a reactive service focused on crisis response, rather than preventing crime.",NA,"601.1",NA
"Labour will introduce a new Neighbourhood Policing Guarantee, restoring patrols to our town centres by recruiting thousands of new police officers, police and community support officers, and special constables.",NA,"605.1",NA
"Communities and residents will have a named officer to turn to when things go wrong.",NA,"606.1",NA
"These new recruits will be paid for by tackling waste through a new Police Efficiency and Collaboration programme for England and Wales.",NA,"303",NA
"The programme will set nation-wide standards for procurement and establish shared services and specialist functions to drive down costs.",NA,"303",NA
"Cracking down on antisocial behaviour",NA,"H",NA
"Antisocial behaviour is not merely a ‘low-level’ nuisance.",NA,"606.1",NA
"It hits the poorest communities hardest and, if left unchecked, leads to more serious offending.",NA,"606.1",NA
"Yet, the Conservatives weakened enforcement powers.",NA,"606.1",NA
"Labour will fix this by introducing new Respect Orders – powers to ban persistent adult offenders from town centres, which will stamp out issues such as public drinking and drug use.",NA,"605.1",NA
"Fly-tippers and vandals will also be forced to clean up the mess they have created.",NA,"605.1",NA
"With shoplifting soaring, retail workers increasingly find themselves in harm’s way.",NA,"605.1",NA
"Labour will scrap the effective immunity for some shoplifting introduced by the Conservatives and create a new specific offence for assaults on shopworkers that will protect them from threats and violence.",NA,"605.1",NA
"Knife crime action plan",NA,"H",NA
"Knife crime has been rising for a decade, claiming far too many young lives.",NA,"605.1",NA
"It is a national crisis, requiring urgent action.",NA,"605.1",NA
"Yet, under the Conservatives, too often when a teenager is found with a knife, nothing happens, and carrying a knife becomes normalised.",NA,"605.1",NA
"GAVIN THOMAS",NA,NA,NA
"Former Detective Chief Superintendent and Former President of the Police Superintendents Association “ Labour has serious and credible plans to take back our streets, with ambitious missions to halve serious violence - including knife crime - finally tackle the scrouge of violence against women and girls, and rebuild public confidence in policing by getting bobbies back on the beat.",NA,NA,NA
"These plans will require us to do things differently and to work hard to offer better protection to our communities.",NA,NA,NA
"But they can only happen if you vote for them.”",NA,NA,NA
"To get knives off our streets Labour will ban ninja swords, lethal zombie-style blades and machetes, and strengthen rules to prevent online sales",NA,NA,NA
"There are virtually no services for vulnerable teenagers at risk of being drawn into a life of violence.",NA,"504",NA
"The next Labour government will change this.",NA,"504",NA
"We aim to halve knife crime in a decade.",NA,"605.1",NA
"Labour will end the practice of empty warnings by ensuring knife carrying triggers rapid intervention and tough consequences.",NA,"605.1",NA
"Every young person caught in possession of a knife will be referred to a Youth Offending Team and will receive a mandatory plan to prevent reoffending, with penalties including curfews, tagging, and custody for the most serious cases.",NA,"605.1",NA
"To get knives off our streets Labour will ban ninja swords, lethal zombiestyle blades and machetes, and strengthen rules to prevent online sales.",NA,"605.1",NA
"Executives of online companies that flout these rules will be personally held to account through tough sanctions.",NA,"605.1",NA
"Labour will intervene earlier to stop young people being drawn into crime, creating a new Young Futures programme with a network of hubs reaching every community.",NA,"504",NA
"These hubs will have youth workers, mental health support workers, and careers advisers on hand to support young people’s mental health and avoid them being drawn into crime.",NA,"504",NA
"We will not wait for those at risk to come forward.",NA,"504",NA
"Local prevention partnerships will identify young people who could be drawn into violence and intervene.",NA,"504",NA
"And to offer young people a pathway out of violence, we will place youth workers and mentors in A&E units and Pupil Referral Units, funded by full recovery of the cost of firearm licensing.",NA,"504",NA
"Labour will also introduce a new offence of criminal exploitation of children, to go after the gangs who are luring young people into violence and crime.",NA,"605.1",NA
"Tackling violence against women and girls",NA,"H",NA
"For too long, violence against women and girls has been ignored.",NA,"605.1",NA
"Our landmark mission to halve violence against women and girls in a decade will require a national effort.",NA,"605.1",NA
"We will use every government tool available to target perpetrators and address the root causes of abuse and violence.",NA,"605.1",NA
